#Event n.0
473778 15.2109
473781 15.2109
473782 15.2109
473783 46.0903
473786 38.0137
473787 38.0137
473791 30.9871
473795 15.2109
473796 30.9871
473797 30.9871
473798 3.94958
473799 3.94958
473800 3.94958
473801 3.94958
473802 3.94958
473803 5.92437
473804 7.89916
473805 1.97479
473806 3.94958
473807 3.94958
473808 1.97479
473809 3.94958
473810 5.92437
473811 5.92437
473812 3.94958
473814 1.97479
473817 7.89916
473818 5.92437
473819 5.92437
473820 1.97479
473822 1.97479
473823 1.97479
473824 1.97479
473830 1.97479
473838 110.784
473839 57.0205
473840 76.9158
473841 128.902
473842 42.2673
473843 12.1687
473845 36.1292
473846 26.9757
473847 9.15344
473848 23.4759
473849 36.1292
473850 57.1821
473851 48.0286
473855 37.556
473856 21.4837
473861 57.7474
473862 58.232
473863 53.2515
473865 9.15344
473890 15.1032
473895 42.5366
473896 30.314
473897 30.314
473898 15.2109
473899 30.9871
473900 46.0903
473901 30.314
473905 15.2109
473913 57.9628
473914 21.4837
473916 36.1561
473917 35.6984
473918 49.1324
473919 9.15344
473920 9.15344
473921 9.15344
473922 51.69
473923 39.4675
473924 24.2566
473926 15.2109
473927 64.3433
473928 64.3433
473929 51.69
473972 48.4055
473973 3.94958
473974 5.92437
473982 21.7101
473984 1.97479
473985 3.94958
473986 5.92437
473988 1.97479
473991 30.9871
473994 39.4675
474008 42.8596
474009 3.94958
474012 18.0472
474013 1.97479
474014 28.9869
474016 2.70588
474017 40.3021
474020 6.97479
474021 1.97479
474022 3.94958
474023 1.97479
474024 3.94958
474026 1.97479
474027 5.92437
474028 5.92437
474029 5.92437
474036 3.94958
474037 3.94958
474041 3.94958
474042 9.15344
474043 1.97479
474044 1.97479
474045 14.3224
474048 42.8596
474051 7.02661
474052 21.376
474060 7.02661
474062 36.4791
474063 39.4675
474090 6.32664
474115 21.376
474116 1.97479
474117 9.15344
474118 49.1324
474119 25.1276
474120 33.9675
474121 7.89916
474129 27.3178
474130 13.5971
474131 56.9413
474134 1.97479
474135 5.92437
474136 5.92437
474137 3.94958
474138 28.7256
474139 12.6533
474141 9.87395
474142 5.92437
474143 3.94958
474144 1.97479
474145 49.4392
474148 66.2684
474149 23.6248
474150 1.97479
474162 39.1223
474163 1.97479
474164 1.97479
474165 1.97479
474166 1.97479
474167 3.94958
474168 3.94958
474169 3.94958
474170 5.92437
474171 3.94958
474172 3.94958
474173 5.92437
474174 5.92437
474175 5.92437
474176 3.94958
474178 1.97479
474184 1.97479
474187 7.89916
474188 3.94958
474189 3.94958
474190 5.92437
474191 3.94958
474192 3.94958
474193 5.92437
474194 5.92437
474195 5.92437
474196 3.94958
474197 3.94958
474198 3.94958
474200 5.92437
474218 1.97479
474222 5.92437
474223 3.94958
474224 5.92437
474225 5.92437
474226 5.92437
474227 3.94958
474228 1.97479
474237 1.97479
474239 3.94958
474240 3.94958
474242 1.97479
474243 1.97479
474244 5.92437
474245 3.94958
474249 51.69
474252 3.94958
474253 1.97479
474255 3.94958
474258 5.92437
474259 3.94958
474260 5.92437
474261 72.1824
474262 134.044
474265 81.8156
474266 45.5787
474273 37.556
474274 37.556
474277 21.376
474278 57.9628
474280 14.3224
474281 14.3224
474292 38.0137
474293 39.4675
474323 38.0137
474324 7.02661
474328 39.4675
474329 30.314
474331 36.4791
474332 24.2566
474333 36.4791
474334 39.4675
474338 30.314
474339 39.4675
474344 7.02661
474345 30.9871
474346 30.314
474434 21.8336
474541 45.3095
474542 21.376
474543 14.3224
474544 16.2972
474545 3.94958
474546 39.4675
474547 49.1324
474549 9.15344
474550 36.9099
474551 36.9099
474552 57.9628
474553 16.2972
474554 18.272
474555 20.2468
474556 33.7062
474557 37.3501
474558 16.2972
474559 18.272
474560 51.728
474561 9.87395
474562 26.545
474563 30.2063
474564 42.8596
474591 51.728
474592 68.258
474593 31.904
474594 20.0219
474595 20.0219
474596 27.3178
474597 68.258
474598 40.6092
474599 56.9413
474601 1.97479
474602 1.97479
474606 1.97479
474607 1.97479
474608 1.97479
474609 25.6486
474610 3.94958
474611 3.94958
474612 3.94958
474613 5.92437
474614 5.92437
474615 3.94958
474616 3.94958
474617 3.94958
474618 13.5971
474619 3.94958
474620 3.94958
474621 50.0398
474622 30.6371
474623 41.2
474624 18.0472
474625 30.7004
474627 21.8067
474636 12.6533
474637 21.8067
474638 12.6533
474639 3.94958
474640 5.92437
474641 7.89916
474642 9.87395
474643 9.87395
474646 5.92437
474647 5.92437
474648 5.92437
474649 5.92437
474650 1.97479
474651 13.3548
474652 11.38
474653 5
474654 32.5459
474655 33.3081
474656 45.3649
474657 35.9597
474660 2.70588
474664 41.0384
474665 55.9975
474666 155.474
474667 33.9849
474668 1.97479
474669 25.9891
474670 25.9891
474671 1.97479
474672 1.97479
474673 1.97479
474674 69.9631
474675 85.1338
474676 146.247
474677 1.97479
474722 14.834
474723 7.08045
474725 16.131
474726 4.68067
474727 1.97479
474728 1.97479
474729 1.97479
474730 8.94958
474731 6.97479
474732 4.26891
474733 1.97479
474734 3.94958
474735 1.97479
474736 1.97479
474738 1.97479
474739 3.94958
474740 3.94958
474741 3.94958
474742 3.94958
474743 3.94958
474744 3.94958
474745 3.94958
474746 3.94958
474747 3.94958
474748 3.94958
474749 3.94958
474750 5.92437
474751 3.94958
474752 3.94958
474753 5.92437
474754 3.94958
474755 1.97479
474756 3.94958
474757 3.94958
474758 5.92437
474759 3.94958
474760 3.94958
474761 1.97479
474762 5.92437
474763 5.92437
474764 5.92437
474765 5.92437
474766 5.92437
474767 3.94958
474768 3.94958
474769 3.94958
474772 3.94958
474773 3.94958
474779 1.97479
474780 5.92437
474783 3.94958
474784 1.97479
474811 1.97479
474814 1.97479
474816 5.92437
474817 3.94958
474819 5.92437
474820 1.97479
474822 3.94958
474823 5.92437
474824 5.92437
474825 5.92437
474826 3.94958
474827 3.94958
474828 3.94958
474829 3.94958
474830 3.94958
474831 5.92437
474832 5.92437
474833 1.97479
474834 3.94958
474835 3.94958
474836 3.94958
474837 5.92437
474838 5.92437
474839 3.94958
474840 3.94958
474841 3.94958
474842 5.92437
474843 5.92437
474844 5.92437
474845 5.92437
474846 5.92437
474847 5.92437
474848 5.92437
474849 5.92437
474850 5.92437
474851 3.94958
474852 3.94958
474853 5.92437
474854 5.92437
474855 3.94958
474856 5.92437
474857 5.92437
474858 3.94958
474859 5.92437
474860 5.92437
474861 5.92437
474864 5.92437
474865 3.94958
474871 5.92437
474872 5.92437
474873 5.92437
474874 5.92437
474875 5.92437
474876 3.94958
474878 3.94958
474879 1.97479
474940 1.97479
474942 3.94958
474943 3.94958
474957 5.92437
474958 5.92437
474959 5.92437
474960 5.92437
474961 5.92437
474962 5.92437
474963 3.94958
474964 3.94958
474965 5.92437
474966 5.92437
474967 5.92437
474968 3.94958
474969 5.92437
474970 3.94958
474971 5.92437
474972 3.94958
474973 1.97479
474974 3.94958
474975 3.94958
474976 3.94958
474977 3.94958
474978 3.94958
474979 1.97479
474980 5.92437
474981 5.92437
474982 5.92437
474993 1.97479
474994 1.97479
475014 1.97479
475016 3.94958
475017 3.94958
475018 1.97479
475021 1.97479
475022 1.97479
475023 1.97479
475027 5.92437
475028 5.92437
475029 1.97479
475030 3.94958
475031 3.94958
475032 5.92437
475033 5.92437
475036 1.97479
475040 1.97479
475041 1.97479
475042 3.94958
475043 5.92437
475044 3.94958
475045 5.92437
475046 5.92437
475047 5.92437
475048 3.94958
475049 3.94958
475050 5.92437
475051 3.94958
475052 3.94958
475062 36.4791
475063 36.4791
475064 9.15344
475065 36.9099
475066 51.69
475067 24.2566
475070 1.97479
475071 1.97479
475074 3.94958
475075 5.92437
475079 1.97479
475080 1.97479
475081 1.97479
475082 1.97479
475083 1.97479
475086 3.94958
475087 1.97479
475088 1.97479
475089 3.94958
475090 1.97479
475101 3.94958
475102 5.92437
475103 3.94958
475104 3.94958
475105 3.94958
475106 1.97479
475107 3.94958
475109 1.97479
475110 1.97479
475111 3.94958
475112 5.92437
475113 3.94958
475114 3.94958
475115 5.92437
475116 5.92437
475117 3.94958
475118 3.94958
475119 63.8048
475120 132.133
475121 16.131
475122 32.0419
475123 75.112
475124 67.4662
475125 31.5794
475126 2.29412
475127 5
475128 1.97479
475133 42.1597
475134 12.1687
475136 48.1902
475137 53.2515
475138 65.4202
475139 12.1687
475140 16.0724
475142 71.1545
475143 18.6838
475144 32.4947
475145 3.94958
475146 1.97479
475147 1.97479
475148 1.97479
475152 1.97479
475154 3.94958
475155 1.97479
475167 16.0724
475168 16.0724
475170 33.7062
475171 42.8596
475172 37.556
475174 8.83038
475176 9.15344
475177 21.376
475178 34.0293
475181 9.15344
475182 21.376
475183 12.6533
475184 12.6533
475186 36.4791
475187 57.9628
475188 12.6533
475190 33.7062
475191 57.9628
475192 57.9628
475193 31.7678
475194 14.3224
475195 45.5787
475196 53.2515
475197 36.1292
475199 14.3224
475203 14.3224
475208 14.3224
475209 14.3224
475218 6.32664
475220 58.3492
475221 24.7681
475251 33.7062
475263 39.1808
475270 5.92437
475290 30.0179
475296 2.29412
475297 38.7944
475304 1.97479
475321 3.94958
475322 1.97479
475324 3.94958
475327 93.1228
475328 5.92437
475329 14.3224
475330 16.0724
475333 15.1032
475343 21.4837
475396 37.556
475397 14.3224
475400 16.0724
475401 16.0724
475402 62.3336
475412 1.97479
475422 1.97479
475423 1.97479
475424 25.4507
475425 49.1198
475426 29.7043
475429 61.0588
475432 2.70588
475452 1.97479
475520 1.97479
475521 1.97479
475522 3.94958
475523 3.94958
475524 3.94958
475528 1.97479
475529 3.94958
475530 14.3224
475532 3.94958
475533 1.97479
475540 1.97479
475542 30.7448
475543 57.5859
475544 1.97479
475545 6.97479
475546 63.0559
475547 68.3547
475549 3.94958
475550 3.94958
475551 3.94958
475552 5.92437
475553 3.94958
475554 60.3589
475555 15.6955
475558 14.3224
475559 14.3224
475560 37.556
475562 1.97479
475575 57.9628
475611 42.8596
475612 12.6533
475614 12.6533
475820 49.7786
475821 23.1528
475822 12.6533
475823 21.4837
475824 24.9027
475825 16.0724
475826 30.0179
475834 31.7678
475835 23.3682
475836 29.5064
475837 16.0724
475838 16.0724
475839 16.0724
475840 23.3682
475841 7.67274
475842 60.6645
475843 37.556
475844 12.6533
475872 18.6838
475874 27.0121
475902 7.67274
475920 14.3224
475921 14.3224
475923 15.7857
475924 27.9544
475925 1.97479
475926 2.29412
475927 9.40523
475928 46.3959
475929 62.6567
475930 1.97479
475931 1.97479
475932 48.0112
475933 33.9849
475934 80.1338
475935 138.146
475936 36.655
475940 22.0585
475941 94.0745
475955 9.18036
475956 85.5577
475958 59.4848
475959 5
475960 5
475961 63.4617
475962 2.70588
476012 1.97479
476036 1.97479
476042 1.97479
476310 3.94958
476311 1.97479
476312 1.97479
476315 3.94958
476316 3.94958
476317 3.94958
476318 3.94958
476319 3.94958
476320 3.94958
476321 3.94958
476322 3.94958
476323 1.97479
476332 1.97479
476333 1.97479
476334 1.97479
476335 5.92437
476336 3.94958
476339 1.97479
476340 3.94958
476341 3.94958
476342 3.94958
476346 21.0529
476349 1.97479
476350 3.94958
476351 3.94958
476352 3.94958
476353 3.94958
476354 3.94958
476355 1.97479
476357 3.94958
476358 1.97479
476359 1.97479
476387 3.94958
476388 1.97479
476389 3.94958
476390 3.94958
476391 3.94958
476394 1.97479
476395 1.97479
476398 1.97479
476399 1.97479
476403 7.08045
476404 40.3021
476405 66.4432
476406 128.902
476407 6.65546
476408 1.97479
476409 1.97479
476410 1.97479
476411 8.94958
476412 4.26891
476413 6.97479
476414 59.1474
476415 67.4662
476416 31.5794
476417 3.10084
476418 11.011
476419 63.4818
476420 46.0364
476421 41.2982
476423 39.1223
476424 16.131
476425 16.131
476428 3.94958
476429 1.97479
476430 5.92437
476431 5.92437
476432 3.94958
476433 1.97479
476434 3.94958
476435 1.97479
476436 3.94958
476437 3.94958
476438 3.94958
476439 5.92437
476440 5.92437
476441 3.94958
476442 3.94958
476443 5.92437
476444 5.92437
476445 5.92437
476446 5.92437
476447 3.94958
476448 30.8525
476449 49.3478
476451 14.3224
476452 14.3224
476453 37.1791
476454 39.4406
476455 31.7678
476456 16.0724
476459 14.3224
476464 24.9027
476465 23.1528
476466 16.0724
476467 14.3224
476468 14.3224
476469 30.2063
476470 37.556
476471 14.3224
476472 14.3224
476473 14.3224
476474 66.1201
476476 18.6838
476479 1.97479
476480 1.97479
476481 3.94958
476482 1.97479
476483 1.97479
476486 3.94958
476487 3.94958
476488 1.97479
476490 1.97479
476491 3.94958
476502 20.9547
476503 8.30143
476522 16.0724
476532 16.0724
476552 28.9949
476571 7.67274
476577 20.8117
476578 75.6869
476604 3.94958
476607 6.97479
476608 67.3585
476610 1.97479
476611 60.3589
476678 16.0724
476703 44.6634
476704 64.4779
476705 15.9647
476706 18.5492
476713 14.834
476808 3.94958
476809 3.94958
476812 3.94958
476827 7.08045
476828 32.0419
476829 84.5616
476835 7.43044
476836 15.7857
476837 26.195
476838 3.94958
476839 1.97479
476841 37.1791
476842 8.94958
476844 1.97479
477102 16.0724
477107 23.7451
477117 7.67274
477201 39.4406
477202 37.1791
477203 60.3589
477204 44.8788
477205 25.0373
477206 36.0896
477207 55.5811
477208 32.0101
477209 14.0263
477210 15.9647
477211 58.4474
477212 25.4507
477215 85.5577
477222 12.6533
477239 31.5794
477240 28.941
477241 118.794
477242 107.23
477243 102.788
477615 3.94958
477618 5.92437
477619 3.94958
477620 3.94958
477624 3.94958
477625 5.92437
477626 5.92437
477627 14.3224
477628 1.97479
477629 5.92437
477630 3.94958
477639 3.94958
477640 3.94958
477686 14.0801
477695 40.3021
477696 36.5061
477697 91.8844
477698 15.005
477699 7.78151
477700 39.1223
477701 75.0582
477702 69.4854
477703 57.0205
477704 7.7535
477729 53.4669
477730 48.5132
477731 29.991
477732 1.97479
477733 1.97479
477734 11.011
477735 58.4474
477736 44.6634
477737 44.8788
477738 1.97479
477739 1.97479
477740 1.97479
477741 5.92437
477742 5.92437
477743 3.94958
477744 1.97479
477745 29.5064
477747 49.3478
477748 1.97479
477749 1.97479
477750 14.3224
477751 14.3224
477753 1.97479
477754 1.97479
477755 19.1463
477756 8.94958
477757 7.78151
477759 1.97479
477761 2.29412
477765 1.97479
477766 1.97479
477769 3.94958
477770 1.97479
477771 2.29412
477784 18.9799
477788 14.6281
477789 18.4415
477802 7.67274
477803 23.3682
477833 80.7118
477858 83.727
477892 37.5022
477984 14.0263
477986 18.5492
477994 90.4575
478092 1.97479
478110 107.068
478116 5.07563
478117 4.26891
478118 60.0089
478121 1.97479
478122 12.9858
478487 31.5794
478488 27.7295
478493 28.9949
478521 119.21
478522 31.014
478524 23.8084
478529 20.0837
478908 1.97479
478909 1.97479
478977 11.388
478978 37.0176
478982 14.834
478983 30.7448
478984 95.115
479010 50.99
479011 31.0996
479012 56.0244
479013 6.97479
479014 5
479015 7.78151
479016 21.1211
479017 7.43044
479018 39.4406
479026 1.97479
479027 1.97479
479028 34.4869
479031 1.97479
479032 1.97479
479033 1.97479
479034 2.29412
479036 13.0302
479039 6.97479
479040 2.29412
479069 12.6533
479070 27.2814
479071 24.7681
479072 27.6218
479079 18.5492
479080 18.5492
479081 15.9647
479082 29.991
479083 44.6365
479084 58.4474
479114 68.247
479139 48.8901
479173 32.0419
479275 6.32664
479398 2.70588
479399 61.8934
479402 2.29412
479403 6.97479
479411 6.32664
479413 18.5492
479810 20.9547
480265 27.8372
480291 7.7535
480292 15.9108
480293 47.894
480297 13.0302
480298 7.78151
480299 54.0909
480307 6.97479
480308 5
480309 7.78151
480312 2.29412
480313 5
480314 5
480352 23.8084
480353 33.5811
480360 80.4964
480361 73.9544
480362 69.8084
480363 37.4753
480364 50.0795
480365 21.1211
480366 13.0302
480694 70.7238
481574 14.0801
481634 6.32664
481639 37.3945
481641 43.3442
481642 76.6197
481643 85.5039
481644 52.4169
481645 36.0215
481646 28.941
481647 88.4653
481654 8.30143
481974 20.9547
481975 64.5048
482920 30.1351
482924 13.7571
482928 46.7364
484202 20.9547
484209 13.7571
503543 22.4259
503865 8.30143
503867 6.32664
503871 58.2859
504823 2.70588
504824 80.2003
504825 20.9547
505139 2.29412
505140 23.2115
505141 23.6643
505143 47.1402
505144 13.7571
505148 47.1941
505152 92.369
506024 23.2115
506104 4.26891
506105 56.7244
506106 24.7681
506107 14.9686
506420 1.97479
506422 39.2569
506423 5.80672
506424 85.1539
506425 113.88
506426 36.6945
506429 21.2683
506430 135.686
506431 9.77264
506433 93.1497
506464 14.6281
506475 2.29412
506476 5
506484 2.70588
507285 71.9083
507305 11.011
507339 137.302
507359 1.97479
507360 3.94958
507385 14.3224
507386 12.1687
507388 81.0618
507389 8.30143
507402 5
507403 2.70588
507518 41.6751
507519 60.4935
507601 3.94958
507602 3.94958
507604 1.97479
507605 3.94958
507607 3.94958
507702 33.0062
507703 76.5389
507704 14.3224
507705 66.7124
507706 126.452
507707 51.0487
507711 92.0728
507712 147.209
507713 109.249
507714 46.2249
507715 87.1192
507716 6.32664
507753 1.97479
507754 1.97479
507755 1.97479
507756 1.97479
507757 1.97479
507765 4.26891
507766 5.80672
507769 5
507770 16.131
507771 15.9108
507772 4.26891
508215 25.1989
508216 12.1687
508217 77.1043
508223 24.9027
508224 24.9027
508226 24.9027
508227 12.6533
508229 83.0271
508230 37.3945
508234 40.9482
508239 20.9547
508562 47.1671
508566 158.866
508574 24.9027
508580 3.94958
508586 63.4549
508590 1.97479
508620 58.2638
508621 74.0352
508625 7.02661
508626 7.02661
508640 3.94958
508643 1.97479
508644 1.97479
508666 24.2566
508667 24.9027
508669 85.5308
508672 80.4964
508680 1.97479
508682 3.94958
508683 16.2972
508684 18.5913
508692 2.70588
508789 19.6799
508797 66.9816
508798 44.798
508799 39.3598
508800 14.3224
508801 52.1208
508803 111.268
508817 42.9673
508820 7.02661
508821 38.0137
508822 35.4561
508884 5.92437
508885 1.97479
508886 1.97479
508887 3.94958
508889 1.97479
508890 3.94958
508892 1.97479
508896 1.97479
508898 1.97479
508905 3.94958
508906 3.94958
508907 1.97479
508982 9.15344
508983 64.3433
508984 80.0926
508985 49.1324
508986 72.5545
508987 45.2288
508988 73.8467
508992 54.6245
508993 60.1704
508994 102.519
508995 23.099
508996 90.7267
508997 115.656
508998 190.095
509001 8.30143
509002 25.5758
509035 1.97479
509036 1.97479
509037 1.97479
509038 14.3224
509039 1.97479
509040 3.94958
509042 1.97479
509043 3.94958
509044 3.94958
509045 1.97479
509046 26.545
509047 26.545
509049 4.26891
509050 16.2972
509051 37.556
509052 99.1043
509053 1.97479
509054 3.94958
509055 1.97479
509082 76.7322
509083 23.3413
509108 5.80672
509110 5
509111 5
509469 35.4561
509492 12.1687
509496 67.1701
509497 54.5437
509498 19.1463
509499 43.5327
509500 52.8207
509501 34.3792
509502 74.8159
509503 49.7786
509504 49.9132
509505 34.2177
509506 49.1324
509507 49.1324
509508 51.69
509509 84.9385
509511 25.3335
509515 130.302
509516 95.1688
509518 20.4606
509519 41.9443
509520 23.5297
509521 14.6281
509540 8.83038
509570 24.9027
509571 64.8817
509573 22.1298
509574 30.314
509575 64.8817
509576 55.1899
509577 7.02661
509578 7.02661
509579 7.02661
509583 7.02661
509585 7.02661
509586 52.1208
509587 74.9236
509588 19.6799
509589 7.02661
509590 38.0137
509591 47.1671
509592 38.0137
509593 53.1169
509594 7.02661
509595 7.02661
509596 8.83038
509600 7.02661
509606 7.02661
509680 13.0033
509681 7.02661
509683 13.0033
509684 35.4561
509843 10.0149
509844 3.94958
509846 1.97479
509847 58.5282
509854 7.02661
509855 49.9132
509856 34.0831
509860 5.92437
509861 10.0149
509867 63.6702
509870 79.7157
509871 11.9897
